Verosimilitud_L1,logVerosimilitud_L1,Verosimilitud_L2,logVerosimilitud_L2,TRUE PED,logLikelihod(H1:PP-PadreVerdadero),logLikelihod(H2:PP-SinRelacion)
0.0,-inf,0.0007741440000000002,-7.163752655167425,H2:PP-SinRelacion,,-7.16375
0.0038707200000000002,-5.554314742733324,0.0037158912000000007,-5.595136737253579,H1:PP-PadreVerdadero,-5.55431,-5.59514
0.0077414400000000005,-4.861167562173379,0.0037158912000000007,-5.595136737253579,H2:PP-SinRelacion,-4.8611699999999995,-5.59514
0.0077414400000000005,-4.861167562173379,0.0021676032000000007,-6.1341332379862665,H1:PP-PadreVerdadero,-4.8611699999999995,-6.13413
0.0032256000000000003,-5.736636299527279,0.0015482880000000003,-6.4706054746074795,H2:PP-SinRelacion,-5.73664,-6.47061
0.015482880000000001,-4.168020381613434,0.009599385600000001,-4.646056182556434,H1:PP-PadreVerdadero,-4.168019999999999,-4.646059999999999
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H2:PP-SinRelacion,-4.32217,-5.05614
0.0011059199999999998,-6.807077711228692,8.847359999999998e-05,-9.332806355536949,H1:PP-PadreVerdadero,-6.80708,-9.33281
0.0016128000000000002,-6.429783480087225,0.0015482880000000003,-6.4706054746074795,H2:PP-SinRelacion,-6.42978,-6.47061
0.011059199999999998,-4.504492618234647,0.0022118399999999996,-6.113930530668748,H1:PP-PadreVerdadero,-4.5044900000000005,-6.11393
0.0,-inf,0.0006193152,-7.386896206481635,H2:PP-SinRelacion,,-7.3869
0.00663552,-5.015318242000638,0.0015925248,-6.4424345976407835,H1:PP-PadreVerdadero,-5.01532,-6.44243
0.0,-inf,0.000221184,-8.416515623662793,H2:PP-SinRelacion,,-8.41652
0.0002304,-8.375693629142537,1.8431999999999996e-05,-10.901422273450793,H1:PP-PadreVerdadero,-8.375689999999999,-10.9014
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H2:PP-SinRelacion,-2.93588,-3.66985
0.00451584,-5.400164062906066,0.0012644352000000005,-6.673129738718954,H1:PP-PadreVerdadero,-5.40016,-6.6731300000000005
0.0,-inf,0.003096576,-5.777458294047534,H2:PP-SinRelacion,,-5.77746
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H1:PP-PadreVerdadero,-4.32217,-5.05614
0.015482880000000001,-4.168020381613434,0.014863564800000001,-4.208842376133689,H2:PP-SinRelacion,-4.168019999999999,-4.20884
0.02654208,-3.629023880880747,0.0254803968,-3.6698458754010024,H1:PP-PadreVerdadero,-3.6290199999999997,-3.66985
0.0,-inf,0.0003870720000000001,-7.85689983572737,H2:PP-SinRelacion,,-7.8569
0.0009408000000000001,-6.968779980819911,0.00018816000000000007,-8.578217893254012,H1:PP-PadreVerdadero,-6.968780000000001,-8.57822
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H2:PP-SinRelacion,-3.6290199999999997,-4.36299
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H1:PP-PadreVerdadero,-3.6290199999999997,-4.36299
0.0,-inf,0.005308415999999999,-5.238461793314848,H2:PP-SinRelacion,,-5.23846
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H1:PP-PadreVerdadero,-3.6290199999999997,-3.95753
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H2:PP-SinRelacion,-3.6290199999999997,-3.95753
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H1:PP-PadreVerdadero,-3.6290199999999997,-4.36299
0.02654208,-3.629023880880747,0.0254803968,-3.6698458754010024,H2:PP-SinRelacion,-3.6290199999999997,-3.66985
0.0022118399999999996,-6.113930530668748,0.0021233663999999995,-6.154752525189003,H1:PP-PadreVerdadero,-6.11393,-6.15475
0.004515840000000001,-5.400164062906066,0.0021676032000000002,-6.1341332379862665,H2:PP-SinRelacion,-5.40016,-6.13413
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H1:PP-PadreVerdadero,-2.93588,-3.66985
0.0,-inf,0.0009031680000000003,-7.009601975340167,H2:PP-SinRelacion,,-7.0096
0.0038707200000000002,-5.554314742733324,0.0009289728000000002,-6.98143109837347,H1:PP-PadreVerdadero,-5.55431,-6.9814300000000005
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H2:PP-SinRelacion,-2.93588,-3.66985
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H1:PP-PadreVerdadero,-4.32217,-5.05614
0.0038707200000000002,-5.554314742733324,0.0037158912000000003,-5.59513673725358,H2:PP-SinRelacion,-5.55431,-5.59514
0.0016128000000000002,-6.429783480087225,0.00045158400000000015,-7.702749155900111,H1:PP-PadreVerdadero,-6.42978,-7.70275
0.0077414400000000005,-4.861167562173379,0.009599385600000001,-4.646056182556434,H2:PP-SinRelacion,-4.8611699999999995,-4.646059999999999
0.015482880000000001,-4.168020381613434,0.0074317824000000015,-4.901989556693635,H1:PP-PadreVerdadero,-4.168019999999999,-4.9019900000000005
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H2:PP-SinRelacion,-4.32217,-5.05614
0.004423679999999999,-5.4207833501088025,0.0003538943999999999,-7.946511994417058,H1:PP-PadreVerdadero,-5.420780000000001,-7.946510000000001
0.0,-inf,0.0015482880000000003,-6.4706054746074795,H2:PP-SinRelacion,,-6.47061
0.0012902399999999998,-6.652927031401434,0.0001032192,-9.17865567570969,H1:PP-PadreVerdadero,-6.6529300000000005,-9.17866
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H2:PP-SinRelacion,-3.6290199999999997,-3.95753
0.0077414400000000005,-4.861167562173379,0.009599385600000001,-4.646056182556434,H1:PP-PadreVerdadero,-4.8611699999999995,-4.646059999999999
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H2:PP-SinRelacion,-3.6290199999999997,-3.95753
0.0077414400000000005,-4.861167562173379,0.007431782400000001,-4.901989556693635,H1:PP-PadreVerdadero,-4.8611699999999995,-4.9019900000000005
0.0016128000000000002,-6.429783480087225,0.001548288,-6.4706054746074795,H2:PP-SinRelacion,-6.42978,-6.47061
0.004423679999999999,-5.4207833501088025,0.0003538943999999999,-7.946511994417058,H1:PP-PadreVerdadero,-5.420780000000001,-7.946510000000001
0.0,-inf,0.0037158912000000007,-5.595136737253579,H2:PP-SinRelacion,,-5.59514
0.0077414400000000005,-4.861167562173379,0.0074317824000000015,-4.901989556693635,H1:PP-PadreVerdadero,-4.8611699999999995,-4.9019900000000005
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H2:PP-SinRelacion,-4.32217,-5.05614
0.0077414400000000005,-4.861167562173379,0.0021676032000000007,-6.1341332379862665,H1:PP-PadreVerdadero,-4.8611699999999995,-6.13413
0.01327104,-4.3221710614406925,0.0031850496,-5.749287417080838,H2:PP-SinRelacion,-4.32217,-5.74929
0.0055296,-5.197639798794592,0.005308416,-5.238461793314848,H1:PP-PadreVerdadero,-5.19764,-5.23846
0.0,-inf,0.0021676032000000002,-6.1341332379862665,H2:PP-SinRelacion,,-6.13413
0.0077414400000000005,-4.861167562173379,0.0037158912000000007,-5.595136737253579,H1:PP-PadreVerdadero,-4.8611699999999995,-5.59514
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H2:PP-SinRelacion,-3.6290199999999997,-4.36299
0.005529599999999999,-5.197639798794593,0.0011059199999999998,-6.807077711228692,H1:PP-PadreVerdadero,-5.19764,-6.80708
0.0,-inf,0.00027648000000000006,-8.193372072348582,H2:PP-SinRelacion,,-8.19337
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H1:PP-PadreVerdadero,-3.6290199999999997,-4.36299
0.0,-inf,0.0003096576,-8.08004338704158,H2:PP-SinRelacion,,-8.080039999999999
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H1:PP-PadreVerdadero,-3.6290199999999997,-3.95753
0.0022118399999999996,-6.113930530668748,0.0031850495999999995,-5.749287417080838,H2:PP-SinRelacion,-6.11393,-5.74929
0.0016128000000000002,-6.429783480087225,0.0015482880000000003,-6.4706054746074795,H1:PP-PadreVerdadero,-6.42978,-6.47061
0.0009408000000000002,-6.968779980819911,0.0009031680000000002,-7.009601975340167,H2:PP-SinRelacion,-6.968780000000001,-7.0096
0.0027647999999999995,-5.890786979354538,0.0026542079999999995,-5.931608973874793,H1:PP-PadreVerdadero,-5.89079,-5.93161
0.0,-inf,0.0063700992,-5.056140236520893,H2:PP-SinRelacion,,-5.05614
0.015482880000000001,-4.168020381613434,0.0074317824000000015,-4.901989556693635,H1:PP-PadreVerdadero,-4.168019999999999,-4.9019900000000005
0.0,-inf,0.0037158912000000007,-5.595136737253579,H2:PP-SinRelacion,,-5.59514
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H1:PP-PadreVerdadero,-4.32217,-5.05614
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H2:PP-SinRelacion,-2.93588,-3.66985
0.00331776,-5.708465422560583,0.0007962624,-7.135581778200729,H1:PP-PadreVerdadero,-5.708469999999999,-7.13558
0.0,-inf,0.002654208,-5.931608973874793,H2:PP-SinRelacion,,-5.93161
0.004423679999999999,-5.4207833501088025,0.0021233663999999995,-6.154752525189003,H1:PP-PadreVerdadero,-5.420780000000001,-6.15475
0.00064512,-7.34607421196138,0.0006193152,-7.386896206481635,H2:PP-SinRelacion,-7.34607,-7.3869
0.00225792,-6.093311243466012,0.002799820800000001,-5.878199863849066,H1:PP-PadreVerdadero,-6.09331,-5.8782
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H2:PP-SinRelacion,-3.6290199999999997,-3.95753
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H1:PP-PadreVerdadero,-2.93588,-3.66985
0.0027647999999999995,-5.890786979354538,0.003981312,-5.526143865766628,H2:PP-SinRelacion,-5.89079,-5.52614
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H1:PP-PadreVerdadero,-4.32217,-5.05614
0.0,-inf,0.00044236799999999995,-7.7233684431028475,H2:PP-SinRelacion,,-7.72337
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H1:PP-PadreVerdadero,-3.6290199999999997,-4.36299
0.0,-inf,0.0063700992,-5.056140236520893,H2:PP-SinRelacion,,-5.05614
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H1:PP-PadreVerdadero,-4.32217,-5.05614
0.0077414400000000005,-4.861167562173379,0.007431782400000001,-4.901989556693635,H2:PP-SinRelacion,-4.8611699999999995,-4.9019900000000005
0.004423679999999999,-5.4207833501088025,0.0023003135999999998,-6.074709817515466,H1:PP-PadreVerdadero,-5.420780000000001,-6.07471
0.0,-inf,0.0006193152000000001,-7.386896206481635,H2:PP-SinRelacion,,-7.3869
0.02654208,-3.629023880880747,0.0254803968,-3.6698458754010024,H1:PP-PadreVerdadero,-3.6290199999999997,-3.66985
0.0,-inf,0.001327104,-6.624756154434738,H2:PP-SinRelacion,,-6.62476
0.0022118399999999996,-6.113930530668748,0.0031850495999999995,-5.749287417080838,H1:PP-PadreVerdadero,-6.11393,-5.74929
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H2:PP-SinRelacion,-2.93588,-3.66985
0.00663552,-5.015318242000638,0.004777574399999999,-5.3438223089726735,H1:PP-PadreVerdadero,-5.01532,-5.34382
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H2:PP-SinRelacion,-4.32217,-5.05614
0.015482880000000001,-4.168020381613434,0.009599385600000001,-4.646056182556434,H1:PP-PadreVerdadero,-4.168019999999999,-4.646059999999999
0.0,-inf,0.002654208,-5.931608973874793,H2:PP-SinRelacion,,-5.93161
0.011059199999999998,-4.504492618234647,0.005308415999999999,-5.238461793314848,H1:PP-PadreVerdadero,-4.5044900000000005,-5.23846
0.0,-inf,0.000774144,-7.163752655167425,H2:PP-SinRelacion,,-7.16375
0.011059199999999998,-4.504492618234647,0.010616832,-4.545314612754902,H1:PP-PadreVerdadero,-4.5044900000000005,-4.54531
0.015482880000000001,-4.168020381613434,0.014863564800000001,-4.208842376133689,H2:PP-SinRelacion,-4.168019999999999,-4.20884
0.0077414400000000005,-4.861167562173379,0.0021676032000000007,-6.1341332379862665,H1:PP-PadreVerdadero,-4.8611699999999995,-6.13413
0.0,-inf,0.000110592,-9.109662804222738,H2:PP-SinRelacion,,-9.10966
0.00129024,-6.652927031401434,0.0012386304,-6.693749025921689,H1:PP-PadreVerdadero,-6.6529300000000005,-6.69375
0.0,-inf,0.0007741440000000002,-7.163752655167425,H2:PP-SinRelacion,,-7.16375
0.0038707200000000002,-5.554314742733324,0.0037158912000000003,-5.59513673725358,H1:PP-PadreVerdadero,-5.55431,-5.59514
0.0077414400000000005,-4.861167562173379,0.007431782400000001,-4.901989556693635,H2:PP-SinRelacion,-4.8611699999999995,-4.9019900000000005
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H1:PP-PadreVerdadero,-2.93588,-3.66985
0.0,-inf,0.0127401984,-4.362993055960947,H2:PP-SinRelacion,,-4.36299
0.0077414400000000005,-4.861167562173379,0.0037158912000000007,-5.595136737253579,H1:PP-PadreVerdadero,-4.8611699999999995,-5.59514
0.0,-inf,0.000884736,-7.030221262542902,H2:PP-SinRelacion,,-7.03022
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H1:PP-PadreVerdadero,-3.6290199999999997,-3.95753
0.0077414400000000005,-4.861167562173379,0.0037158912000000007,-5.595136737253579,H2:PP-SinRelacion,-4.8611699999999995,-5.59514
0.0032256000000000003,-5.736636299527279,0.003999744,-5.521524919910334,H1:PP-PadreVerdadero,-5.73664,-5.52152
0.02654208,-3.629023880880747,0.0254803968,-3.6698458754010024,H2:PP-SinRelacion,-3.6290199999999997,-3.66985
0.004515840000000001,-5.400164062906066,0.0021676032000000002,-6.1341332379862665,H1:PP-PadreVerdadero,-5.40016,-6.13413
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H2:PP-SinRelacion,-3.6290199999999997,-3.95753
0.015482880000000001,-4.168020381613434,0.009599385600000001,-4.646056182556434,H1:PP-PadreVerdadero,-4.168019999999999,-4.646059999999999
0.00129024,-6.652927031401434,0.0012386304,-6.693749025921689,H2:PP-SinRelacion,-6.6529300000000005,-6.69375
0.01327104,-4.3221710614406925,0.0063700992,-5.056140236520893,H1:PP-PadreVerdadero,-4.32217,-5.05614
0.00225792,-6.093311243466012,0.0021676032000000007,-6.1341332379862665,H2:PP-SinRelacion,-6.09331,-6.13413
0.005529599999999999,-5.197639798794593,0.0026542079999999995,-5.931608973874793,H1:PP-PadreVerdadero,-5.19764,-5.93161
0.0,-inf,0.001870848,-6.281363474968951,H2:PP-SinRelacion,,-6.28136
0.0038707200000000002,-5.554314742733324,0.0010838016000000003,-6.827280418546212,H1:PP-PadreVerdadero,-5.55431,-6.82728
0.011059199999999998,-4.504492618234647,0.0022118399999999996,-6.113930530668748,H2:PP-SinRelacion,-4.5044900000000005,-6.11393
0.0032256000000000003,-5.736636299527279,0.0009031680000000003,-7.009601975340167,H1:PP-PadreVerdadero,-5.73664,-7.0096
0.0,-inf,0.0037158912000000007,-5.595136737253579,H2:PP-SinRelacion,,-5.59514
0.0006720000000000002,-7.305252217441124,0.00018816000000000004,-8.578217893254012,H1:PP-PadreVerdadero,-7.30525,-8.57822
0.0032256000000000003,-5.736636299527279,0.003096576,-5.777458294047534,H2:PP-SinRelacion,-5.73664,-5.77746
0.0022118399999999996,-6.113930530668748,0.0010616831999999997,-6.847899705748948,H1:PP-PadreVerdadero,-6.11393,-6.8479
0.00225792,-6.093311243466012,0.0021676032000000007,-6.1341332379862665,H2:PP-SinRelacion,-6.09331,-6.13413
0.05308416,-2.9358767003208017,0.0254803968,-3.6698458754010024,H1:PP-PadreVerdadero,-2.93588,-3.66985
0.0038707200000000002,-5.554314742733324,0.0055738368,-5.1896716291454155,H2:PP-SinRelacion,-5.55431,-5.18967
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H1:PP-PadreVerdadero,-3.6290199999999997,-4.36299
0.00026880000000000003,-8.22154294931528,7.526400000000002e-05,-9.494508625128168,H2:PP-SinRelacion,-8.22154,-9.49451
0.0077414400000000005,-4.861167562173379,0.0037158912000000007,-5.595136737253579,H1:PP-PadreVerdadero,-4.8611699999999995,-5.59514
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H2:PP-SinRelacion,-3.6290199999999997,-4.36299
0.0004607999999999999,-7.682546448582593,0.00022118399999999997,-8.416515623662793,H1:PP-PadreVerdadero,-7.68255,-8.41652
0.0038707200000000002,-5.554314742733324,0.0029417472000000003,-5.828751588435085,H2:PP-SinRelacion,-5.55431,-5.82875
0.015482880000000001,-4.168020381613434,0.004335206400000001,-5.440986057426321,H1:PP-PadreVerdadero,-4.168019999999999,-5.44099
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H2:PP-SinRelacion,-3.6290199999999997,-3.95753
0.0038707200000000002,-5.554314742733324,0.0010838016000000003,-6.827280418546212,H1:PP-PadreVerdadero,-5.55431,-6.82728
0.0,-inf,0.0021676032000000007,-6.1341332379862665,H2:PP-SinRelacion,,-6.13413
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H1:PP-PadreVerdadero,-3.6290199999999997,-3.95753
0.0077414400000000005,-4.861167562173379,0.0111476736,-4.49652444858547,H2:PP-SinRelacion,-4.8611699999999995,-4.496519999999999
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H1:PP-PadreVerdadero,-3.6290199999999997,-3.95753
0.0,-inf,7.5264e-05,-9.494508625128168,H2:PP-SinRelacion,,-9.49451
0.0038707200000000002,-5.554314742733324,0.0037158912000000007,-5.595136737253579,H1:PP-PadreVerdadero,-5.55431,-5.59514
0.0009216,-6.989399268022647,0.00018432,-8.598837180456748,H2:PP-SinRelacion,-6.9894,-8.59884
0.015482880000000001,-4.168020381613434,0.0074317824000000015,-4.901989556693635,H1:PP-PadreVerdadero,-4.168019999999999,-4.9019900000000005
0.0,-inf,6.451200000000001e-05,-9.648659304955425,H2:PP-SinRelacion,,-9.648660000000001
0.004423679999999999,-5.4207833501088025,0.0021233663999999995,-6.154752525189003,H1:PP-PadreVerdadero,-5.420780000000001,-6.15475
0.0,-inf,0.0021233664,-6.154752525189003,H2:PP-SinRelacion,,-6.15475
0.015482880000000001,-4.168020381613434,0.014863564800000001,-4.208842376133689,H1:PP-PadreVerdadero,-4.168019999999999,-4.20884
0.0,-inf,0.0006193152,-7.386896206481635,H2:PP-SinRelacion,,-7.3869
0.0038707200000000002,-5.554314742733324,0.0029417472000000003,-5.828751588435085,H1:PP-PadreVerdadero,-5.55431,-5.82875
0.02654208,-3.629023880880747,0.019110297599999996,-3.957527947852783,H2:PP-SinRelacion,-3.6290199999999997,-3.95753
0.015482880000000001,-4.168020381613434,0.009599385600000001,-4.646056182556434,H1:PP-PadreVerdadero,-4.168019999999999,-4.646059999999999
0.0,-inf,0.00013171200000000003,-8.934892837192745,H2:PP-SinRelacion,,-8.93489
0.00064512,-7.34607421196138,0.0003096576,-8.08004338704158,H1:PP-PadreVerdadero,-7.34607,-8.080039999999999
0.0,-inf,0.00025804800000000003,-8.262364943835534,H2:PP-SinRelacion,,-8.262360000000001
0.00112896,-6.786458424025957,0.00015805440000000006,-8.75257128039879,H1:PP-PadreVerdadero,-6.786460000000001,-8.75257
0.0,-inf,0.0063700992,-5.056140236520893,H2:PP-SinRelacion,,-5.05614
0.004515840000000001,-5.400164062906066,0.0021676032000000002,-6.1341332379862665,H1:PP-PadreVerdadero,-5.40016,-6.13413
0.015482880000000001,-4.168020381613434,0.009599385600000001,-4.646056182556434,H2:PP-SinRelacion,-4.168019999999999,-4.646059999999999
0.004515840000000001,-5.400164062906066,0.0021676032000000002,-6.1341332379862665,H1:PP-PadreVerdadero,-5.40016,-6.13413
0.01327104,-4.3221710614406925,0.0127401984,-4.362993055960947,H2:PP-SinRelacion,-4.32217,-4.36299
0.005529599999999999,-5.197639798794593,0.005308415999999999,-5.238461793314848,H1:PP-PadreVerdadero,-5.19764,-5.23846
0.02654208,-3.629023880880747,0.0127401984,-4.362993055960947,H2:PP-SinRelacion,-3.6290199999999997,-4.36299
0.02654208,-3.629023880880747,0.0254803968,-3.6698458754010024,H1:PP-PadreVerdadero,-3.6290199999999997,-3.66985
0.0008064000000000001,-7.12293066064717,0.0003870720000000001,-7.85689983572737,H2:PP-SinRelacion,-7.12293,-7.8569
0.0038707200000000002,-5.554314742733324,0.0010838016000000003,-6.827280418546212,H1:PP-PadreVerdadero,-5.55431,-6.82728
